2697.615294	0.6781739736782393	0.29652377619809567	0.06193870112152877	2.599503025880779	0.5380949451062998	2.224454110185578	0.01932922567358696	0.01120876993760258	2330.520530174362	584.2573784175024	6.459237436811346	2416.2300271934364	1560.16233931216	1204.1771649368281	86.27552390161752	849.5385468425657	6.389995363872698	9.120996685409658	4.6544460702438455	7.652940831081799	6.9387297499761065	7.683157264848619	7.10354359168584	4.785254226877907	9.216163992222976	6.712293765626646	7.501402996705764	9.056765905117715	9.287466929896741	8.71495193738426	4.824314143780819	8.50269769150789
nan	0.7868547747610861	2.646623142279432	0.03605774926032588	0.47907135056976535	1.8957459480612002	0.9206293852351537	0.047326314073799336	1.1421569223440056	2121.340969181167	1348.0742704019965	1.1012703703364144	884.6695465600229	377.5427283271384	660.6071926945832	92.9560576623555	1744.2074424044508	6.165014131417345	4.091159999206558	6.812692316337808	7.062494504333215	8.830883461815226	8.533247049957698	9.509696609246301	9.974394617218774	9.094367369647863	6.479991005860065	8.29554069708529	9.576670670143105	4.628172265331309	7.622465430920969	6.183503862096841	9.656679815699519
2697.864583	0.02519577751936919	1.5273545329003742	0.03738638088215608	2.1704087411837585	1.1588077959454055	0.7960648636247364	0.09205319181283461	1.8583982386532312	405.01614580792943	1344.8835225514204	82.56615273870474	2388.461565556638	2252.98289361663	785.6429835443105	18.889141439764558	2237.0324603654076	5.11207485523644	5.91657612386866	5.292106997937247	5.4314402176901275	3.6328080676707493	3.4725182791512155	9.479457335633262	9.015071745895693	5.445666594070652	5.355787204385722	5.523503766172739	6.5885035364910465	3.6834642380369926	7.684900999271685	9.833299209794507	8.521596189773366
2692.980419	0.8350042438765446	0.705328390304461	0.07466885508935459	0.8843903150732529	1.6071956755550123	2.0418968115634835	0.025605653350668556	2.163980610446554	2353.294623077134	1935.8531230234933	4.923376662489636	1133.1916792967118	93.03392471744658	1337.5558979687648	87.08571425928426	2171.0434142831796	8.20461356786446	7.631393932343308	3.7210324519362024	7.053335786604552	5.67772004430109	3.580563400789498	8.071702915840348	6.8922485628177705	5.862996657049309	9.579296002025814	3.9011698120441345	9.130919851091523	5.0732789126687665	7.226660216753783	5.734465655442452	5.832019233522522
2697.656422	0.650168735739224	0.3908644966265118	0.05856353943676776	1.302333837457797	0.002420296443979941	1.8649577207928123	0.018348381929082946	0.7159468110307896	2946.6572233935235	2549.975962394578	6.205375645020083	2468.546418885227	2487.0893133761583	1433.1018952736708	3.1994819354528787	1793.8382302966959	8.880658098795262	7.421540130209688	6.892499915022275	4.968359957006934	3.969710234541461	7.571869209021164	8.200609513430894	9.855729017858687	3.622220975166197	6.991376596660551	7.01264673374986	5.409056254749262	4.27692246491081	9.998822016652277	9.286438901644598	4.923078330330089
2697.864580	0.23450036320040296	0.43983116447440945	0.0916895511386667	1.9070740497018155	0.33940248862366396	0.5994683416063397	0.08976177262079371	0.29746983514948133	481.0827300091518	817.0771695102937	8.934501417291406	854.9554535553028	20.06074413146861	2876.5517113437377	61.292775784227274	1995.881265543455	5.115303933174811	7.55901213761009	3.190846910820288	3.70234470598788	6.198086441846045	5.686465111358102	7.10196806581406	3.773840053589471	8.322070531185496	3.2281524441211173	4.507875507397845	8.543652407930548	3.9425106455480035	6.496761702151902	4.367948687852317	4.229364006886094
2697.864583	2.723778171406953	2.0302188007633895	0.05640834889854595	2.1009096450847697	0.9935302124271908	0.051633409307487985	0.03829189646397655	1.8159000715708742	1850.4054112631513	352.14078087076746	46.46947147074273	592.0620735032212	1280.04667150185	1104.5949888929817	11.083331165603196	1762.7384536703673	5.411156227915021	8.351390633864886	7.742827793739067	7.7213407587321905	3.819999855880204	4.000225214980469	4.364922350225459	5.590647754034295	4.7634367692317	3.919328990235309	8.863248043831916	9.229822810477474	8.441969163097522	6.701277769372266	6.528743246406833	3.6865447283186477
2697.163412	0.7019216898579608	1.8558070341477884	0.06040083791791451	0.4200770255683386	2.52333399395075	1.8860310157583733	0.09030029533578904	0.09980371662189422	1948.5389393149565	520.1962976050679	99.78971647111541	1189.3750034736763	1093.4659423799815	116.81695084835374	13.634077456140325	1542.0138640791583	8.963179995027655	6.018962792473675	7.942763242970618	4.316169985511966	9.777004529484262	4.061385452146896	3.215969370339762	3.620478429612809	7.95417501130048	4.1906578591035455	4.613270293480771	4.596932312493785	3.6582395931008707	3.8622789889130003	8.346090122489247	6.011736209291502
2697.864583	2.2165795218407003	0.33872862745550336	0.05294403859463476	0.29024519385482744	1.2885511949417128	0.32001900611551953	0.020702626084585632	0.41649935072506805	1892.0363692321387	2158.0072165352144	45.64522264711003	1035.8631939657434	576.3351051727759	1674.4451412046753	10.779643066302826	2173.8945256070165	9.73144780289614	3.8934110587851007	9.152296883730921	4.73379772724088	3.6830570810003733	6.892271613670256	6.9513431545863895	7.459664664721931	7.906380482164131	3.634924486755028	9.009128814135464	8.26436520434925	6.98482144105954	5.724560844254262	8.473978899500892	8.608287711739433
2697.864583	2.6913641546309646	0.7706096016996609	0.09204623119852777	2.439205516523312	0.7100496899928505	0.1805127225724933	0.060336058119656366	1.5624265100754542	2509.0014202301686	2015.499607346009	72.12018626960995	2102.8014547803095	2711.201114330551	2003.3924314526366	76.16852338364446	27.03371461694495	3.996079028301065	5.22892172834924	7.952898108799605	4.247988474366844	9.732942038834723	6.525873730377338	5.3376260184045305	7.615870121116776	7.3966221027818655	8.295871178017435	4.5787897047344925	9.218399784886765	8.274576231658877	7.849798418593396	6.004882344913691	7.061567448670146
