18.4	25.0	21.5	20.7	.0	85	91
21.0	26.0	23.7	23.8	.0	83	83
19.6	22.6	20.7	20.5	4.0	88	89
18.2	21.3	19.8	19.5	.7	90	94
18.0	22.6	20.2	20.4	3.0	85	87
18.2	26.2	21.7	21.4	.4	81	81
16.2	20.9	18.6	18.7	.0	66	65
15.0	20.8	17.3	17.1	.0	65	59
9.4	22.0	16.4	17.7	.0	72	70
15.3	21.0	17.9	18.1	.0	77	78
15.2	20.6	17.7	17.5	.0	80	83
14.6	22.0	18.3	18.4	.0	76	75
15.2	23.8	19.5	19.9	.0	69	67
14.3	24.2	20.0	20.0	.0	71	74
16.5	26.1	21.4	21.4	.0	70	71
15.1	26.2	21.0	22.6	.0	74	73
18.3	27.2	23.5	24.5	.0	69	64
19.2	24.9	22.2	22.5	.0	79	75
16.2	28.2	23.0	23.4	.0	78	77
18.2	31.8	25.3	25.0	.0	71	71
19.5	26.3	23.3	23.7	.0	82	80
18.8	23.6	19.2	19.2	10.0	96	96
14.6	19.0	16.7	16.6	5.0	92	93
13.4	19.0	16.0	15.7	.0	78	79
10.5	21.6	16.0	16.2	.0	72	72
8.0	23.0	15.7	16.0	.0	72	72
6.8	23.6	15.9	16.4	.0	75	76
7.0	25.1	16.2	16.7	.0	77	82
9.4	25.6	18.5	19.1	.0	73	74
9.6	26.9	19.0	19.6	.0	73	76
10.4	26.6	19.7	20.8	.0	72	73
13.6	29.2	22.0	22.3	.0	69	75
15.3	27.8	22.4	23.2	.0	74	74
18.4	28.6	24.3	24.4	.0	69	68
15.6	23.0	19.0	19.0	.0	69	68
11.0	24.2	19.3	19.9	.0	65	59
15.4	21.4	18.5	18.6	.0	69	67
14.1	20.6	17.4	17.3	.0	73	76
10.5	22.8	16.7	16.5	.0	75	78
10.7	23.6	17.8	19.1	.0	71	69
9.0	24.8	17.7	17.4	.0	67	69
8.0	23.8	16.8	16.9	.0	70	71
7.7	24.6	16.9	17.2	.0	70	71
7.4	26.1	17.6	17.6	.0	71	77
9.4	26.5	19.6	20.8	.0	74	75
11.8	29.1	21.2	22.1	.0	71	67
16.7	27.1	22.5	22.6	.0	71	70
17.7	23.0	20.6	20.7	.0	78	79
18.2	22.4	20.2	20.2	1.0	85	85
17.3	23.0	19.3	19.0	.2	84	89
12.8	13.9	13.2	13.0	3.0	90	89
11.0	14.4	12.7	12.8	.0	80	85
10.6	15.1	13.1	13.2	.0	80	80
9.6	15.2	13.3	13.6	.0	87	89
10.5	16.1	14.4	14.3	.0	88	89
12.8	17.6	14.3	13.9	.0	87	90
8.0	17.6	13.5	14.9	.0	81	79
7.0	20.1	14.2	14.5	.0	78	81
6.0	23.5	15.1	15.0	.0	72	75
6.0	23.3	16.2	18.9	.0	67	61
13.0	21.6	18.3	18.0	.0	66	72
15.0	21.2	18.0	18.4	.0	74	73
14.9	19.0	17.4	17.4	.0	82	81
13.2	18.7	15.4	14.9	.0	67	62
7.9	21.6	14.8	14.7	.0	66	66
6.2	20.3	13.8	14.5	.0	69	67
5.1	22.4	14.5	15.7	.0	67	65
13.5	24.1	18.4	18.3	.0	67	67
11.5	24.1	17.7	17.4	.0	74	78
11.0	23.1	18.4	20.0	.0	77	76
16.0	19.8	17.2	17.2	.0	74	73
14.4	20.1	17.1	17.3	.0	79	80
12.7	21.9	17.8	19.0	.0	81	81
14.0	22.6	19.0	18.1	.0	78	83
15.5	21.4	18.9	19.3	.0	80	79
17.0	23.2	20.3	20.3	.0	82	85
18.0	23.6	20.8	21.2	.0	82	78
16.7	21.0	18.0	17.8	.0	74	76
9.5	23.5	17.2	19.0	.0	61	53
7.0	22.6	15.7	16.2	.0	58	55
5.4	23.2	15.1	16.0	.0	61	59
7.0	22.8	14.8	14.4	.0	63	62
6.0	25.0	20.0	21.8	.0	50	40
7.3	25.4	17.6	18.6	.0	63	62
12.2	27.5	20.3	19.6	.0	65	67
13.5	30.2	22.5	22.9	.0	64	61
14.2	26.6	20.5	21.3	.0	73	73
14.2	25.8	20.3	20.2	.0	62	61
7.3	26.0	17.8	18.8	.0	65	64
8.2	28.3	19.4	20.2	.0	64	61
11.6	27.0	19.8	20.7	.0	66	69
17.7	21.1	19.1	19.0	.0	82	82
15.8	18.1	17.0	17.0	1.0	94	95
14.1	16.2	14.7	14.8	2.0	93	94
14.1	24.5	19.0	18.7	.0	65	65
8.0	26.4	18.2	18.9	.0	57	57
7.9	27.1	18.7	19.3	.0	62	59
15.5	28.0	22.6	24.2	.0	55	44
17.0	23.2	18.8	18.5	.0	64	67
8.6	25.6	20.4	21.5	.0	55	47
14.6	26.1	20.7	20.9	.0	46	42
8.8	28.0	19.3	20.0	.0	56	53
7.7	27.1	19.0	20.3	.0	58	54
10.3	26.8	19.4	20.1	.0	60	55
11.0	27.4	21.2	23.1	.0	60	54
10.7	24.6	18.5	19.0	.0	70	69
15.4	26.1	21.1	22.2	.0	60	53
17.3	27.1	22.7	23.2	.0	55	53
14.7	29.6	23.0	23.8	.0	58	50
13.3	30.1	23.4	25.8	.0	57	49
17.1	31.0	25.0	25.3	.4	55	51
13.8	25.0	15.1	15.0	.3	85	84
11.4	17.1	14.4	14.8	.0	78	77
13.1	16.0	14.7	15.0	.2	87	88
12.1	21.2	16.4	16.2	.0	69	70
7.1	26.8	17.6	18.9	.0	68	65
10.4	26.4	19.7	21.2	.0	66	62
13.7	27.2	21.0	22.7	.0	65	61
16.0	26.0	20.7	20.4	.0	65	69
16.1	24.6	20.9	21.0	.0	73	73
9.8	22.0	15.1	14.5	9.2	87	92
8.0	10.2	9.5	9.8	2.0	91	91
8.1	15.0	12.2	12.9	.0	83	85
11.2	14.8	13.2	13.4	.0	87	88
11.0	17.8	15.2	15.2	.0	81	80
13.0	15.6	14.0	13.8	.0	86	87
8.7	23.2	17.1	17.7	.0	60	56
6.2	26.1	17.5	19.3	.0	53	41
5.1	26.6	17.6	18.7	.0	50	44
8.3	29.1	20.1	21.4	.0	48	43
8.5	28.0	19.9	20.9	.0	48	40
7.9	29.0	20.4	22.0	.0	44	36
12.0	33.6	24.2	26.1	.0	44	32
14.8	32.6	23.5	25.4	.0	54	43
17.1	24.8	20.9	21.4	.0	51	49
15.7	20.6	17.7	18.1	.0	73	72
15.0	24.9	20.5	21.5	.0	56	49
17.0	20.4	18.8	19.0	.0	65	62
10.5	29.1	20.0	22.2	.0	62	52
12.0	30.3	23.2	24.9	.0	52	45
17.1	24.6	20.5	19.9	.0	47	46
11.7	32.6	23.8	24.8	.0	52	49
14.1	37.3	27.0	28.6	.0	46	35
14.3	36.6	27.9	29.5	.0	42	39
19.6	28.0	22.5	22.5	.0	46	47
17.0	24.0	21.3	21.7	.0	42	38
14.7	29.0	22.9	23.8	.0	38	36
12.5	33.5	24.8	27.3	.0	45	37
17.6	36.3	28.5	30.2	.0	44	36
10.0	29.1	12.9	13.2	.7	70	66
8.2	14.2	11.5	12.1	.0	64	63
10.1	19.2	14.6	14.8	.0	45	44
4.1	22.0	15.6	17.0	.0	51	41
5.1	28.5	19.0	21.0	.0	46	36
9.3	30.9	22.3	25.5	.0	44	35
20.1	29.3	24.3	25.0	.0	50	49
19.3	29.0	24.0	25.2	.0	55	51
16.1	37.0	27.9	29.5	.0	49	43
15.7	29.0	17.7	17.9	.0	37	36
12.4	24.8	19.7	20.8	.0	42	35
14.5	28.1	21.6	21.1	.0	33	31
8.6	30.2	21.8	23.7	.0	37	29
9.3	31.6	23.9	26.1	.0	38	34
19.8	32.5	26.3	27.5	.0	38	30
19.6	36.0	28.9	29.9	.0	36	32
18.2	41.4	32.4	35.6	.0	32	20
18.4	34.9	23.8	24.7	.0	26	24
11.2	30.1	23.1	25.8	.0	35	29
11.1	30.2	23.6	25.7	.0	37	32
13.1	33.6	25.7	27.7	.0	36	27
14.2	36.1	27.7	29.9	.0	37	32
19.8	39.6	31.7	33.9	.0	38	34
23.4	37.1	31.0	32.0	.0	29	26
18.6	35.6	29.3	31.4	25.0	46	39
20.7	31.2	26.2	27.1	4.0	68	66
19.6	26.2	20.2	20.2	23.0	94	95
18.2	20.4	19.2	19.1	7.0	88	93
16.5	31.1	24.3	26.0	.0	66	58
16.9	33.0	26.6	28.2	.0	54	47
19.8	34.0	27.8	28.6	.0	47	42
18.9	36.0	28.5	29.1	.0	41	37
17.4	37.0	28.9	29.8	.0	41	37
20.2	37.6	30.7	31.5	.0	42	39
19.7	40.6	31.6	33.1	.0	43	36
20.6	33.2	26.0	25.1	.3	54	52
17.2	20.9	17.9	18.0	.7	82	81
14.9	26.9	21.3	21.7	.0	64	64
14.2	32.4	25.0	27.0	.0	54	48
16.5	35.2	28.0	29.2	.0	46	38
17.2	36.6	29.2	31.3	.0	44	39
18.8	29.4	21.8	21.8	6.0	77	76
18.1	30.0	25.0	26.6	.1	66	62
19.5	29.4	24.5	25.1	.0	64	61
19.3	28.1	24.4	25.2	11.0	68	62
18.2	26.8	22.2	22.6	.0	75	76
19.0	29.7	25.2	26.1	.0	63	60
17.5	34.6	28.0	29.8	.0	57	50
20.3	37.0	30.8	32.8	.0	51	43
22.1	39.2	32.1	33.3	.0	51	45
20.1	31.2	23.1	23.0	2.0	76	77
20.1	26.6	23.0	22.9	3.0	81	83
20.1	23.9	20.7	20.6	46.0	97	98
19.8	25.4	22.2	22.3	.4	88	88
20.2	29.2	25.9	27.4	.0	73	67
20.7	26.2	23.6	23.7	.5	79	82
19.3	30.8	26.5	27.5	.0	70	66
23.2	29.1	26.7	26.9	.0	76	75
23.3	31.7	28.3	28.6	.0	76	76
23.3	35.6	30.0	31.0	23.0	68	64
15.1	25.0	17.9	18.2	.7	82	83
16.0	25.6	21.3	21.6	.0	63	56
18.7	29.1	24.5	26.1	.0	61	54
20.2	31.1	26.0	26.2	.0	63	57
19.3	34.1	28.4	29.7	.0	62	60
23.3	36.2	28.9	27.3	.0	64	63
19.5	36.2	29.4	30.8	.0	60	56
21.8	29.2	25.1	24.2	6.0	67	66
18.1	23.8	20.6	21.0	.0	80	78
17.5	28.1	23.7	24.1	.0	71	66
20.7	31.6	27.6	28.9	.0	61	57
22.8	35.6	28.4	27.4	6.0	65	65
18.1	22.8	19.8	19.5	4.0	91	92
19.7	29.0	24.8	26.4	.0	71	66
20.9	32.1	27.4	28.4	.6	68	66
19.0	30.0	25.1	26.0	.4	66	64
18.0	35.7	28.6	30.3	.0	49	38
17.7	37.4	28.9	29.6	.0	48	44
20.2	28.6	21.7	21.5	.0	80	81
18.9	31.2	26.6	28.9	.0	57	47
21.5	30.3	26.1	26.7	.0	63	60
20.2	28.7	25.1	25.2	2.0	77	79
17.4	27.5	22.5	22.1	5.0	76	77
17.2	32.2	26.5	28.2	.0	52	44
17.2	35.4	28.2	30.6	.0	52	42
18.8	37.6	30.0	31.3	.0	51	47
23.1	39.0	31.4	31.9	.0	53	51
25.4	37.6	31.8	32.4	.4	55	52
24.3	37.2	31.1	31.4	.0	60	57
25.3	36.0	29.5	29.6	.1	51	46
20.7	27.6	24.7	25.0	.0	48	45
21.1	32.9	27.5	27.9	.0	49	45
22.8	34.0	29.2	30.8	.0	52	48
23.4	38.6	32.7	34.0	3.0	50	45
18.4	32.2	21.9	22.2	2.0	71	70
18.2	28.8	22.8	23.0	.0	58	52
15.0	33.8	26.6	28.3	.0	46	36
13.0	36.1	28.1	31.0	.0	40	26
15.7	38.7	29.9	32.1	.0	37	32
18.3	41.8	32.8	35.8	.0	35	25
24.0	42.2	33.9	35.7	.0	42	37
20.2	42.4	31.4	32.5	157.0	55	47
21.2	28.9	24.3	24.0	.0	81	82
21.1	33.1	27.9	28.7	.0	68	62
21.0	36.6	29.4	30.7	42.0	60	58
18.1	29.4	24.3	25.4	.0	71	68
19.0	32.3	27.0	28.5	.0	66	61
22.3	32.6	26.8	25.4	5.0	74	76
21.1	35.6	28.7	27.9	.2	62	56
21.5	30.6	25.8	25.5	9.0	72	77
19.5	25.8	21.0	21.0	7.0	92	93
18.2	28.2	24.1	25.5	.0	75	69
18.7	30.2	26.3	28.0	11.0	74	69
19.0	27.2	21.1	21.2	11.0	88	90
16.7	20.6	18.7	19.0	.0	85	87
17.1	23.0	20.1	20.4	.0	78	78
19.0	26.8	22.6	22.6	96.0	82	82
20.2	29.8	24.0	23.1	5.0	81	80
19.5	30.1	25.2	25.5	.0	71	67
20.7	30.6	26.6	27.6	.0	63	61
19.0	33.6	27.8	29.7	.0	62	56
22.0	34.6	29.7	30.6	12.0	62	61
20.5	29.0	22.8	22.7	4.0	84	85
19.3	30.6	26.0	27.6	.0	69	65
20.6	32.6	27.5	28.8	.0	68	68
21.5	33.8	28.4	28.8	13.0	67	66
21.1	27.6	23.9	23.9	3.0	87	88
22.5	33.2	28.0	28.8	.0	75	72
23.2	34.8	28.3	28.6	17.0	69	66
20.7	28.0	24.2	24.4	.0	83	82
20.7	31.0	26.8	27.9	5.0	74	71
23.2	31.6	27.7	28.3	36.0	77	77
21.0	27.8	23.2	23.5	.7	82	83
20.5	27.6	24.2	24.7	.0	78	78
21.5	31.6	27.4	28.8	.0	70	62
20.7	33.7	28.7	30.1	.0	70	64
23.5	34.6	29.4	30.2	.0	72	71
21.4	32.4	25.5	24.1	86.0	86	91
20.7	32.2	27.2	28.0	.6	77	76
22.0	32.0	27.3	27.2	29.0	78	78
22.0	28.6	25.6	26.1	.0	87	87
23.0	34.0	29.0	30.0	.0	79	81
20.4	31.6	25.7	24.8	.0	79	78
17.5	26.6	22.2	23.1	.0	65	63
20.4	29.5	24.9	25.5	.0	71	68
19.2	31.5	25.9	26.8	.0	74	75
21.5	32.2	27.5	27.9	21.0	75	75
22.3	31.9	27.7	28.7	.0	81	80
22.3	30.0	25.1	24.6	.0	77	79
20.0	30.4	25.4	26.4	.0	69	67
18.9	31.0	25.5	26.3	23.0	72	72
22.0	29.5	25.6	25.7	28.0	84	80
20.3	30.5	26.0	27.0	.0	78	79
20.5	33.0	27.9	29.4	.0	73	70
22.5	33.4	28.3	29.4	.0	70	73
22.1	34.4	28.5	29.2	.0	70	68
23.2	33.2	28.6	29.2	4.0	70	70
22.2	32.0	27.2	27.8	15.0	77	79
22.2	28.4	24.3	23.4	4.0	88	94
20.5	33.2	27.5	28.4	.0	73	75
20.9	34.2	28.5	29.7	.0	69	64
22.2	34.2	28.2	28.4	.0	70	67
22.0	31.6	27.5	28.5	.0	75	77
23.2	33.1	28.4	28.9	.1	75	77
24.2	36.0	29.8	30.0	.0	73	75
24.7	31.2	28.0	28.5	10.0	73	70
20.9	25.7	23.2	23.7	1.0	88	89
20.1	30.6	26.2	27.9	.0	77	73
22.4	33.0	28.1	28.6	.0	75	72
22.7	34.5	29.2	29.7	.0	71	68
23.2	33.6	28.1	27.8	119.0	77	79
21.3	25.6	23.8	23.8	7.0	86	85
20.1	23.8	21.9	22.1	6.0	93	93
16.7	24.1	20.4	20.7	.0	87	89
20.0	25.6	22.7	22.8	.0	85	86
20.1	26.6	23.2	23.4	.0	77	74
20.8	27.6	24.5	24.9	.4	78	77
21.3	27.3	24.3	24.6	.0	84	84
22.2	32.2	27.6	28.0	.0	77	75
20.8	33.1	27.2	27.6	.2	78	79
22.5	27.2	24.0	24.1	16.0	90	91
20.9	25.6	23.1	23.1	.9	90	91
21.8	30.1	25.7	25.3	7.0	83	85
20.9	26.1	22.8	22.9	20.0	89	92
20.7	23.1	22.1	22.2	13.0	95	95
19.9	29.7	25.2	27.0	.0	81	80
22.2	31.8	27.4	27.9	.0	76	75
22.3	33.0	27.9	28.8	.0	78	78
23.9	33.4	28.7	29.4	34.0	76	76
21.9	27.2	24.1	24.5	23.0	92	93
22.9	29.1	26.0	26.8	.2	90	90
22.7	28.4	25.6	25.4	5.0	82	83
18.8	23.2	20.2	20.0	1.0	85	86
17.2	22.0	19.3	19.1	.9	88	93
17.7	22.6	20.2	20.2	3.0	81	79
17.4	20.0	18.5	18.0	7.0	93	96
16.3	19.2	17.8	17.9	3.0	91	91
16.3	21.0	18.7	18.7	.2	85	89
17.1	21.4	19.2	19.0	3.0	91	93
17.6	23.6	20.7	21.0	6.0	87	89
18.8	22.0	20.3	20.2	7.0	92	93
17.1	20.0	18.1	18.3	.5	92	93
16.8	19.1	17.9	17.6	2.0	88	89
16.1	22.0	19.3	19.9	.0	84	83
17.7	20.2	18.9	18.8	3.0	93	94
17.9	20.8	19.5	19.9	.6	93	92
17.6	21.5	18.9	18.4	.6	91	92
17.2	23.6	20.5	21.0	.0	81	82
17.9	26.2	22.2	22.5	.0	79	77
15.7	26.2	22.1	23.0	2.0	80	81
9.4	21.8	12.5	12.2	.0	70	69
6.7	20.6	14.2	15.3	.0	70	73
6.7	21.2	15.2	16.2	.0	69	69
10.2	23.6	17.6	17.4	.0	68	70
9.7	23.6	18.5	19.2	.0	70	67
14.1	25.6	20.8	21.7	.0	72	73
17.1	28.2	23.1	23.8	.0	75	74
20.5	29.2	25.0	25.3	.0	76	75
19.7	30.6	25.7	26.4	.0	77	78
19.0	32.0	26.2	27.6	.0	76	74
18.1	27.0	21.9	20.6	.0	75	71
16.0	20.6	18.6	19.0	.0	82	82
15.8	20.8	18.3	18.6	.0	83	85
16.3	20.0	17.9	18.0	.4	92	92
17.1	22.0	19.8	20.6	.1	88	88
19.0	25.6	22.7	23.3	.0	83	83
19.3	30.6	25.2	26.0	.0	78	78
18.9	29.1	24.5	24.8	.0	80	79
20.0	30.0	24.8	25.0	.5	78	76
16.0	22.4	18.0	18.2	.3	89	88
16.9	26.2	21.3	21.8	.0	79	79
15.2	24.4	20.1	20.3	.0	85	84
16.7	26.4	21.9	21.7	.0	80	84
17.2	21.8	18.9	18.9	5.0	83	81
16.1	25.2	20.8	20.9	.0	77	78
16.1	25.1	20.9	21.5	.7	83	83
17.1	20.2	17.8	17.9	2.0	94	95
15.5	18.8	17.1	17.1	2.0	93	96
16.2	20.4	18.6	18.9	.0	89	91
16.3	22.2	19.4	19.9	.0	88	88
16.8	23.4	20.3	20.2	.0	83	86
17.0	24.0	20.8	21.2	.0	81	86
15.1	20.5	19.1	19.1	.5	82	82
13.4	18.8	15.6	15.9	10.0	95	96
11.6	14.6	13.1	13.2	6.0	94	95
12.8	15.1	14.0	13.9	2.0	88	88
11.3	16.1	13.7	14.0	.3	87	87
12.7	16.7	14.8	15.1	.0	87	88
13.5	16.7	15.3	15.3	.0	87	88
12.5	19.2	15.5	15.6	.0	87	91
12.0	22.8	17.7	17.5	.0	77	80
10.2	18.1	15.6	16.2	.0	90	90
14.6	23.0	18.7	19.2	.0	79	80
11.7	23.0	18.1	18.4	.0	72	72
11.4	20.5	16.5	16.5	.0	75	70
13.0	22.0	17.3	17.7	.0	76	80
11.2	19.6	15.7	15.9	.0	70	71
13.5	21.0	16.6	15.7	.0	77	82
12.4	18.2	16.0	16.1	.0	81	85
13.1	16.8	14.9	14.9	3.0	84	84
11.6	14.8	13.0	13.0	2.0	93	93
10.9	13.0	11.7	11.7	.0	85	85
10.7	18.6	14.5	14.4	.0	71	78
9.1	17.5	14.2	14.5	.0	81	85
11.1	18.0	14.8	14.8	.0	77	77
6.0	20.2	13.6	14.1	.0	72	72
4.0	20.4	13.0	13.5	.0	78	86
7.4	23.5	16.8	17.5	.0	67	70
5.7	22.6	15.6	16.4	.0	70	72
6.7	22.8	15.6	16.5	.0	78	82
9.6	25.2	18.6	18.0	.0	77	84
15.3	25.0	19.9	20.0	.0	79	83
16.2	19.4	17.8	17.8	.0	88	87
14.7	19.0	17.0	17.2	.0	89	89
10.1	22.1	16.9	17.2	.0	82	86
14.2	22.1	17.9	18.7	.0	77	74
15.1	22.1	18.3	18.2	.0	77	77
11.0	24.8	19.2	20.1	.0	74	72
11.1	25.6	18.5	19.2	.0	76	79
11.0	25.0	19.5	20.2	.0	77	77
17.3	21.0	18.7	18.5	.0	87	88
17.2	22.2	18.9	18.4	.0	90	92
15.2	21.2	19.1	19.0	1.0	93	96
17.0	19.6	17.7	17.6	.5	94	94
13.2	17.2	14.6	14.5	.8	87	86
9.3	13.6	11.5	11.8	.9	87	87
10.7	16.1	13.5	13.9	.3	87	90
11.2	15.8	13.9	13.7	1.0	88	91
11.0	14.1	12.3	12.2	1.0	84	84
4.0	16.9	11.4	11.8	.0	71	66
3.7	19.6	12.1	12.4	.0	69	70
3.3	21.1	12.9	13.4	.0	68	70
3.1	21.8	13.3	13.6	.0	68	73
4.7	22.2	14.6	15.3	.0	66	69
7.0	22.3	14.9	15.2	.0	73	77
7.6	24.2	17.2	17.5	.0	71	74
10.6	27.0	19.6	19.9	.0	72	74
12.2	24.6	18.9	19.8	.0	79	80
13.0	19.2	14.5	14.6	.9	85	84
10.1	13.0	11.3	11.2	.6	91	92
8.7	12.1	10.4	10.6	.3	80	76
7.7	12.6	10.0	10.2	.9	78	76
7.3	11.2	9.4	9.8	.0	81	80
8.5	13.0	10.9	11.3	.0	79	79
9.2	12.2	10.5	10.3	.4	89	92
8.8	16.4	12.2	11.3	.0	77	80
2.9	17.4	11.5	13.2	.0	74	69
7.6	19.2	14.3	15.6	.0	66	63
5.5	19.9	12.9	12.1	.0	70	74
4.9	23.4	15.3	15.0	.0	68	66
5.7	24.4	16.8	17.8	.0	70	68
10.1	29.1	21.0	22.8	.0	67	65
12.3	28.6	21.8	23.0	.0	67	62
16.0	24.2	20.8	21.4	.0	76	73
13.9	25.4	19.6	19.5	.0	82	85
12.5	20.4	16.8	16.7	.0	45	45
5.3	22.6	17.5	18.8	.0	48	42
6.1	25.1	16.9	18.0	.0	57	52
9.3	27.6	19.3	20.2	.0	64	62
12.7	29.6	21.6	22.2	.0	65	65
13.1	30.6	22.4	22.6	.0	67	67
14.1	31.6	23.3	23.6	.0	64	62
10.7	33.4	23.5	24.9	.0	50	43
13.1	25.2	15.3	15.4	.0	49	48
6.1	21.1	14.6	15.3	.0	58	49
5.4	24.2	16.1	17.4	.0	59	58
6.9	31.0	20.2	22.4	.0	58	52
11.3	32.0	22.2	22.8	.0	62	60
13.1	27.0	21.0	22.1	.0	54	39
11.4	20.0	13.3	13.4	.0	33	32
7.0	12.0	8.9	8.8	.0	49	39
3.7	13.4	8.8	8.6	.0	49	43
-1.8	17.2	9.6	11.7	.0	51	38
1.3	22.4	13.2	15.0	.0	50	45
3.1	27.0	16.4	17.7	.0	51	47
7.9	32.6	20.7	21.5	.0	50	46
11.1	34.1	24.0	25.4	.0	53	48
14.1	34.6	25.4	27.1	.0	48	39
17.2	23.2	18.3	18.4	.0	63	62
13.2	18.4	15.8	15.9	.0	56	55
7.6	17.0	13.7	14.4	.0	76	73
11.1	16.6	14.1	14.2	.0	75	73
11.4	23.0	17.7	18.5	.0	60	50
